feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
total_rev_hi_lim,"(26900.0, 33600.0]",85447.0001,4022.0001,0.10161229712310883,0.08655605081980654,0.16037237205507485,0.002414605933906041
total_rev_hi_lim,"(33600.0, 43100.0]",84824.0001,3593.0001,0.10087143482210809,0.07732369257056208,0.265846373242751,0.006260081875628596
total_rev_hi_lim,"(43100.0, 60300.0]",85490.0001,3082.0001,0.10166343208128384,0.06632664113614736,0.42707602826710195,0.015091496328553777
total_rev_hi_lim,"(60300.0, inf]",86164.0001,2232.0001,0.1024649428210503,0.048034089826455566,0.7576097552681189,0.04123734521626987
term, 36 months,591327.0001,29798.0001,0.7031972429449938,0.641272300164537,0.09218325367124106,0.005708442708907936
term, 60 months,249585.0001,16669.0001,0.2968027570550063,0.35872769983546304,-0.18949580388541737,0.011734516812741121
grade,A,145538.0001,2664.0001,0.17307161745682056,0.05733101039163909,1.1048638116735074,0.12787760828744207
grade,B,244818.0001,9717.0001,0.291133911629524,0.2091161459448361,0.33089351891088387,0.02713914710061472
grade,C,232858.0001,13002.0001,0.27691125814135387,0.2798114770510678,-0.010418993019459807,3.0217360575214718e-05
grade,D,128744.0001,10798.0001,0.15310044331966927,0.2323799672312399,-0.4172796234599602,0.03308172988590511
grade,E,64246.0001,6459.0001,0.0764003843999369,0.13900187235454603,-0.5984996756439559,0.037466970235662575
grade,F,20033.0001,3013.0001,0.023822944711603525,0.06484171680140313,-1.0012999942422167,0.041072096257339145
grade,G,4675.0001,814.0001,0.005559440341092044,0.017517810225268104,-1.147720645435314,0.013724868001820769
sub_grade,A1,22732.0001,181.0001,0.027032555137025113,0.0038952393390290383,1.937286760296513,0.044823615564257145
sub_grade,A2,22202.0001,283.0001,0.026402287049765015,0.006090345378091789,1.4667458446289023,0.02979245604327134
sub_grade,A3,23051.0001,406.0001,0.02741190517445147,0.008737385013432165,1.14336646709504,0.021351820141199743
sub_grade,A4,33741.0001,790.0001,0.040124293575980574,0.01700131363108017,0.8586913622248238,0.019855503147583806
sub_grade,A5,43812.0001,1004.0001,0.0521005764189927,0.02160673218362359,0.8801710711051306,0.02683979954275784
sub_grade,B1,43730.0001,1242.0001,0.052003063243227926,0.02672864627477001,0.665566740917284,0.016821811330281034
sub_grade,B2,47162.0001,1619.0001,0.056084346404504624,0.03484193036032547,0.47603518648158555,0.010112137482910248
sub_grade,B3,54026.0001,2297.0001,0.06424691272705801,0.049432929325860235,0.2621168840119717,0.0038829951689270323
sub_grade,B4,53244.0001,2382.0001,0.0633169700020818,0.05126218435841253,0.21120004838055964,0.002545971311160224
sub_grade,B5,46656.0001,2177.0001,0.055482618758931776,0.046850451632845236,0.16910914757463472,0.0014597784244142792
sub_grade,C1,50840.0001,2547.0001,0.06045816909307563,0.05481309118630816,0.09802265026128916,0.0005533454973527982
sub_grade,C2,49627.0001,2609.0001,0.05901568760279922,0.05614737132769924,0.04982343522609905,0.00014290937014040957
sub_grade,C3,47534.0001,2627.0001,0.056526723250656996,0.05653474298165149,-0.0001418649744283977,1.1377189324562507e-09
sub_grade,C4,46223.0001,2634.0001,0.05496770162349098,0.05668538751374403,-0.030770692183909105,5.2854383797620433e-05
sub_grade,C5,38634.0001,2585.0001,0.04594297612496859,0.05563087578909624,-0.19133738904033956,0.0018536574270189682
sub_grade,D1,33807.0001,2431.0001,0.04020277979062051,0.05231669608306032,-0.2633794146407547,0.003190556182109899
sub_grade,D2,27459.0001,2344.0001,0.03265383296434299,0.050444399755624446,-0.4349094904320593,0.007737286337693734
sub_grade,D3,24463.0001,2091.0001,0.029091034493717992,0.04499967595285115,-0.4362252549889733,0.006939751177038513
sub_grade,D4,23403.0001,2155.0001,0.0278304983191978,0.04637699738912582,-0.5106711091799034,0.009471161251444189
